slug,title,ingredient
"receitas/pizza_r_pida_caprese_na_air_fryer_da_rita_lobo","Pizza rápida caprese na Air Fryer da Rita Lobo","1 colher (sopa) de azeite"
"receitas/pizza_r_pida_caprese_na_air_fryer_da_rita_lobo","Pizza rápida caprese na Air Fryer da Rita Lobo","⅓ de xícara (chá) de água"
"receitas/pizza_r_pida_caprese_na_air_fryer_da_rita_lobo","Pizza rápida caprese na Air Fryer da Rita Lobo","farinha de trigo para polvilhar a bancada"
"receitas/pizza_r_pida_caprese_na_air_fryer_da_rita_lobo","Pizza rápida caprese na Air Fryer da Rita Lobo","Numa tigela média, misture a farinha com o fermento e o sal. Abra um buraco no centro e adicione a água e o azeite. Comece misturando com o dedo indicador, do centro para fora, pra farinha absorver os líquidos. Transfira a massa pra bancada levemente enfarinhada e sove por cerca de 5 minutos, até ficar lisa — evite polvilhar muita farinha na bancada, pois a massa pode ficar dura e ressecada."
"receitas/pizza_r_pida_caprese_na_air_fryer_da_rita_lobo","Pizza rápida caprese na Air Fryer da Rita Lobo","2 colheres (sopa) de passata de tomate"
"receitas/pizza_r_pida_caprese_na_air_fryer_da_rita_lobo","Pizza rápida caprese na Air Fryer da Rita Lobo","¼ de colher (chá) de orégano seco"
"receitas/pizza_r_pida_caprese_na_air_fryer_da_rita_lobo","Pizza rápida caprese na Air Fryer da Rita Lobo","1 pitada de sal"
"receitas/pizza_r_pida_caprese_na_air_fryer_da_rita_lobo","Pizza rápida caprese na Air Fryer da Rita Lobo","1 colher (chá) de azeite"
"receitas/pizza_r_pida_caprese_na_air_fryer_da_rita_lobo","Pizza rápida caprese na Air Fryer da Rita Lobo","½ xícara (chá) de queijo muçarela ralado grosso"
"receitas/pizza_r_pida_caprese_na_air_fryer_da_rita_lobo","Pizza rápida caprese na Air Fryer da Rita Lobo","2 colheres (chá) de molho pesto"
"receitas/pizza_r_pida_caprese_na_air_fryer_da_rita_lobo","Pizza rápida caprese na Air Fryer da Rita Lobo","folhas de manjericão a gosto"
"receitas/pizza_r_pida_caprese_na_air_fryer_da_rita_lobo","Pizza rápida caprese na Air Fryer da Rita Lobo","Numa tigela, misture a passata com o orégano, o azeite e 1 pitada de sal. Lave, seque e corte os tomates ao meio, no sentido da largura."
"receitas/pizza_r_pida_caprese_na_air_fryer_da_rita_lobo","Pizza rápida caprese na Air Fryer da Rita Lobo","Polvilhe um pouco de farinha na bancada e, com as mãos, abra uma porção da massa até formar um disco de 16 cm de diâmetro — vá apertando a massa na bancada com as pontas dos dedos para deixar a bordinha mais alta e esticando a massa com as duas mãos para abrir a circunferência do disco."
"receitas/pizza_r_pida_caprese_na_air_fryer_da_rita_lobo","Pizza rápida caprese na Air Fryer da Rita Lobo","Transfira a massa para um disco de papel próprio para assar na Air Fryer (se preferir, use papel-manteiga cortado) — assim fica mais fácil colocar a massa no cesto, sem perder o formato. Com um garfo faça furos em toda a massa, exceto na borda, para o disco não estufar ao pré-assar."
"receitas/pizza_r_pida_caprese_na_air_fryer_da_rita_lobo","Pizza rápida caprese na Air Fryer da Rita Lobo","Coloque a pizza na Air Fryer, com cuidado para não derrubar os ingredientes, e deixe assar por 6 minutos, ou até o queijo derreter. Assim que sair da Air Fryer, finalize com uma colherada de pesto e folhas de manjericão a gosto. Repita com a outra pizza e sirva a seguir."
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","lanches e salgados"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","mais arroz e risotos lanches e salgados entradas e petiscos peixes e frutos do mar bebidas molhos e patês saladas e acompanhamentos sopas e caldos especiais"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","lanches e salgados"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","saladas e acompanhamentos"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","1 xícara de chá de leite (240 ml)"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","1 ovo grande"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","1 colher de chá de sal"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","1 colher de chá de açúcar"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","1 colher de sopa de manteiga (ou margarina)"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","1 e 1/2 xícara de chá de farinha de trigo (225 gramas)"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","1 colher de sobremesa de fermento químico em pó (fermento para bolo)"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","1 peça de queijo tipo gouda (180 gramas)"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","Parmesão ralado na hora a gosto"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","3/4 de xícara de chá de molho de tomate"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","60 gramas de tomates-cereja cortados ao meio (ou a gosto)"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","12 azeitonas (ou a gosto)"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","Folhas de manjericão frescas a gosto"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","Para a massa, em um liquidificador, coloque o leite, o ovo, o sal, o açúcar, a manteiga e a farinha de trigo. Bata até obter uma massa homogênea e lisinha. Com o liquidificador desligado, adicione o fermento químico e mexa com uma colher apenas para incorporar;"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","Em uma forma redonda para pizza, untada com manteiga, despeje a massa. Com uma colher, espalhe bem para a massa ficar uniforme. Leve para pré-assar no forno preaquecido a 180 ºC por 20 minutos;"
"receitas/pizza_de_liquidificador_f_cil","Pizza de liquidificador fácil","Cubra o molho com o queijo gouda. Salpique parmesão ralado por cima e disponha os tomatinhos e as azeitonas;"
"receitas/pizza_caseira_de_liquidificador","Pizza caseira de liquidificador","lanches e salgados"
"receitas/pizza_caseira_de_liquidificador","Pizza caseira de liquidificador","mais arroz e risotos lanches e salgados entradas e petiscos peixes e frutos do mar bebidas molhos e patês saladas e acompanhamentos sopas e caldos especiais"
"receitas/pizza_caseira_de_liquidificador","Pizza caseira de liquidificador","lanches e salgados"
"receitas/pizza_caseira_de_liquidificador","Pizza caseira de liquidificador","saladas e acompanhamentos"
"receitas/pizza_caseira_de_liquidificador","Pizza caseira de liquidificador","1 xícaras de chá de farinha de trigo (120 gramas)"
"receitas/pizza_caseira_de_liquidificador","Pizza caseira de liquidificador","1/2 xícara de chá de leite (120 ml)"
"receitas/pizza_caseira_de_liquidificador","Pizza caseira de liquidificador","2 colheres de sopa rasas de margarina (40 gramas)"
"receitas/pizza_caseira_de_liquidificador","Pizza caseira de liquidificador","1/2 colher de sopa de fermento químico em pó"
"receitas/pizza_caseira_de_liquidificador","Pizza caseira de liquidificador","1 pitada de sal"
"receitas/pizza_caseira_de_liquidificador","Pizza caseira de liquidificador","No liquidificador, adicione o leite, a margarina, os ovos, o sal e o fermento. Bata por alguns segundos até misturar bem;"
"receitas/pizza_caseira_de_liquidificador","Pizza caseira de liquidificador","Acrescente a farinha de trigo e bata novamente. Caso o liquidificador não consiga bater sozinho, desligue e mexa com uma colher até obter uma massa homogênea;"
"receitas/pizza_caseira_de_liquidificador","Pizza caseira de liquidificador","Unte uma forma (35cm) com manteiga e farinha de trigo;"
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","1 xícara (chá) de farinha de trigo"
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","½ colher (chá) de fermento em pó"
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","½ colher (chá) de sal"
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","1 colher (sopa) de azeite"
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","⅓ de xícara (chá) de água"
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","farinha de trigo para polvilhar a bancada"
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","Numa tigela média, misture a farinha com o fermento e o sal. Abra um buraco no centro e adicione a água e o azeite. Comece misturando com o dedo indicador, do centro para fora, pra farinha absorver os líquidos. Transfira a massa pra bancada levemente enfarinhada e sove por cerca de 5 minutos, até ficar lisa — evite polvilhar muita farinha na bancada, pois a massa pode ficar dura e ressecada."
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","2 colheres (sopa) de passata de tomate"
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","¼ de colher (chá) de orégano seco"
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","1 pitada de sal"
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","1 colher (chá) de azeite"
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","⅔ de xícara (chá) de queijo muçarela ralado grosso"
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","Numa tigela, misture a passata com o orégano, o azeite e 1 pitada de sal. Preaqueça a Air Fryer da linha Electrolux por Rita Lobo a 200 ºC e programe para assar por 20 minutos."
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","Polvilhe a bancada com um pouco de farinha e, com as mãos, abra uma porção da massa até formar um disco de 16 cm de diâmetro — vá apertando a massa na bancada com as pontas dos dedos para deixar a bordinha mais alta e esticando a massa com as duas mãos para abrir a circunferência do disco."
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","Transfira a massa para um disco de papel próprio para assar na Air Fryer (se preferir, use papel-manteiga cortado) — assim fica mais fácil colocar a massa no cesto, sem perder o formato. Com um garfo faça furos em toda a massa, exceto na borda, para o disco não estufar ao pré-assar."
"receitas/pizza_r_pida_de_mu_arela_com_anchova_na_air_fryer_da_rita_lobo","Pizza rápida de muçarela com anchova na Air Fryer da Rita Lobo","[object Object]"
"receitas/pizza_r_pida_de_abobrinha_com_lim_o_na_air_fryer_da_rita_lobo","Pizza rápida de abobrinha com limão na Air Fryer da Rita Lobo","1 xícara (chá) de farinha de trigo"
"receitas/pizza_r_pida_de_abobrinha_com_lim_o_na_air_fryer_da_rita_lobo","Pizza rápida de abobrinha com limão na Air Fryer da Rita Lobo","½ colher (chá) de fermento em pó"
"receitas/pizza_r_pida_de_abobrinha_com_lim_o_na_air_fryer_da_rita_lobo","Pizza rápida de abobrinha com limão na Air Fryer da Rita Lobo","½ colher (chá) de sal"
"receitas/pizza_r_pida_de_abobrinha_com_lim_o_na_air_fryer_da_rita_lobo","Pizza rápida de abobrinha com limão na Air Fryer da Rita Lobo","1 colher (sopa) de azeite"
"receitas/pizza_r_pida_de_abobrinha_com_lim_o_na_air_fryer_da_rita_lobo","Pizza rápida de abobrinha com limão na Air Fryer da Rita Lobo","⅓ de xícara (chá) de água"
"receitas/pizza_r_pida_de_abobrinha_com_lim_o_na_air_fryer_da_rita_lobo","Pizza rápida de abobrinha com limão na Air Fryer da Rita Lobo","farinha de trigo para polvilhar a bancada"
"receitas/pizza_r_pida_de_abobrinha_com_lim_o_na_air_fryer_da_rita_lobo","Pizza rápida de abobrinha com limão na Air Fryer da Rita Lobo","Numa tigela média, misture a farinha com o fermento e o sal. Abra um buraco no centro e adicione a água e o azeite. Comece misturando com o dedo indicador, do centro para fora, pra farinha absorver os líquidos. Transfira a massa pra bancada levemente enfarinhada e sove por cerca de 5 minutos, até ficar lisa — evite polvilhar muita farinha na bancada, pois a massa pode ficar dura e ressecada."
"receitas/pizza_r_pida_de_abobrinha_com_lim_o_na_air_fryer_da_rita_lobo","Pizza rápida de abobrinha com limão na Air Fryer da Rita Lobo","2 colheres (sopa) de passata de tomate"
"receitas/pizza_r_pida_de_abobrinha_com_lim_o_na_air_fryer_da_rita_lobo","Pizza rápida de abobrinha com limão na Air Fryer da Rita Lobo","¼ de colher (chá) de orégano seco"
"receitas/pizza_r_pida_de_abobrinha_com_lim_o_na_air_fryer_da_rita_lobo","Pizza rápida de abobrinha com limão na Air Fryer da Rita Lobo","½ xícara (chá) de queijo muçarela ralado grosso"
"receitas/pizza_r_pida_de_abobrinha_com_lim_o_na_air_fryer_da_rita_lobo","Pizza rápida de abobrinha com limão na Air Fryer da Rita Lobo","Numa tigela misture a passata com o orégano, 1 colher (chá) de azeite e 1 pitada de sal. Lave, seque e corte a abobrinha em meias-luas de 0,5 cm."
"receitas/pizza_r_pida_de_abobrinha_com_lim_o_na_air_fryer_da_rita_lobo","Pizza rápida de abobrinha com limão na Air Fryer da Rita Lobo","Polvilhe a bancada com um pouco de farinha e, com as mãos, abra uma porção da massa até formar um disco de 16 cm de diâmetro — vá apertando a massa na bancada com as pontas dos dedos para deixar a bordinha mais alta e esticando a massa com as duas mãos para abrir a circunferência do disco."
"receitas/pizza_r_pida_de_abobrinha_com_lim_o_na_air_fryer_da_rita_lobo","Pizza rápida de abobrinha com limão na Air Fryer da Rita Lobo","Transfira a massa para um disco de papel próprio para assar na Air Fryer (se preferir, use papel-manteiga cortado) — assim fica mais fácil colocar a massa no cesto, sem perder o formato. Com um garfo faça furos em toda a massa, exceto na borda, para o disco não estufar ao pré-assar."
"receitas/pizza_r_pida_de_abobrinha_com_lim_o_na_air_fryer_da_rita_lobo","Pizza rápida de abobrinha com limão na Air Fryer da Rita Lobo","[object Object]"
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","1 xícara (chá) de farinha de trigo"
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","½ colher (chá) de fermento em pó"
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","½ colher (chá) de sal"
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","1 colher (sopa) de azeite"
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","⅓ de xícara (chá) de água"
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","farinha de trigo para polvilhar a bancada"
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","Numa tigela média, misture a farinha com o fermento e o sal. Abra um buraco no centro e adicione a água e o azeite. Comece misturando com o dedo indicador, do centro para fora, para a farinha absorver os líquidos. Transfira para a bancada e sove a massa por cerca de 5 minutos, até ficar bem lisinha — evite polvilhar farinha na bancada, pois a massa pode ficar dura e ressecada. No início, ela pode parecer ressecada, mas durante a sova vai ficando mais macia e lisinha."
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","2 colheres (sopa) de passata de tomate"
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","¼ de colher (chá) de orégano seco"
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","½ xícara (chá) de queijo muçarela ralado grosso"
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","lascas de queijo parmesão a gosto"
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","Numa tigela, misture a passata com o orégano, 1 colher (chá) de azeite e 1 pitada de sal. Lave, seque e corte a escarola em fatias de 1 cm. Descasque o dente de alho."
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","Leve uma frigideira média com o azeite e o alho ao fogo médio por 2 minutos, apenas para perfumar. Junte a escarola, tempere com uma pitada de sal e refogue até murchar levemente. Descarte o dente de alho."
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","Polvilhe a bancada com um pouco de farinha e, com as mãos, abra uma porção da massa até formar um disco de 16 cm de diâmetro — vá apertando a massa na bancada com as pontas dos dedos para deixar a bordinha mais alta e esticando a massa com as duas mãos para abrir a circunferência do disco."
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","Transfira a massa para um disco de papel próprio para assar na Air Fryer (se preferir, use papel-manteiga cortado) — assim fica mais fácil colocar a massa no cesto, sem perder o formato. Com um garfo faça furos em toda a massa, exceto na borda, para o disco não estufar ao pré-assar."
"receitas/pizza_r_pida_de_escarola_na_air_fryer_da_rita_lobo","Pizza rápida de escarola na Air Fryer da Rita Lobo","Coloque a pizza na Air Fryer, com cuidado para não derrubar os ingredientes e deixe assar por 5 minutos, ou até o queijo derreter. Repita com a outra pizza e sirva a seguir com lascas de queijo parmesão a gosto."
"receitas/pizza_r_pida_de_cogumelo_cebola_roxa_e_r_cula_na_air_fryer_da_rita_lobo","Pizza rápida de cogumelo, cebola-roxa e rúcula na Air Fryer da Rita Lobo","1 xícara (chá) de farinha de trigo"
"receitas/pizza_r_pida_de_cogumelo_cebola_roxa_e_r_cula_na_air_fryer_da_rita_lobo","Pizza rápida de cogumelo, cebola-roxa e rúcula na Air Fryer da Rita Lobo","½ colher (chá) de fermento em pó"
"receitas/pizza_r_pida_de_cogumelo_cebola_roxa_e_r_cula_na_air_fryer_da_rita_lobo","Pizza rápida de cogumelo, cebola-roxa e rúcula na Air Fryer da Rita Lobo","½ colher (chá) de sal"
"receitas/pizza_r_pida_de_cogumelo_cebola_roxa_e_r_cula_na_air_fryer_da_rita_lobo","Pizza rápida de cogumelo, cebola-roxa e rúcula na Air Fryer da Rita Lobo","1 colher (sopa) de azeite"
"receitas/pizza_r_pida_de_cogumelo_cebola_roxa_e_r_cula_na_air_fryer_da_rita_lobo","Pizza rápida de cogumelo, cebola-roxa e rúcula na Air Fryer da Rita Lobo","⅓ de xícara (chá) de água"
"receitas/pizza_r_pida_de_cogumelo_cebola_roxa_e_r_cula_na_air_fryer_da_rita_lobo","Pizza rápida de cogumelo, cebola-roxa e rúcula na Air Fryer da Rita Lobo","farinha de trigo para polvilhar a bancada"
"receitas/pizza_r_pida_de_cogumelo_cebola_roxa_e_r_cula_na_air_fryer_da_rita_lobo","Pizza rápida de cogumelo, cebola-roxa e rúcula na Air Fryer da Rita Lobo","Numa tigela média, misture a farinha com o fermento e o sal. Abra um buraco no centro e adicione a água e o azeite. Comece misturando com o dedo indicador, do centro para fora, pra farinha absorver os líquidos. Transfira a massa pra bancada levemente enfarinhada e sove por cerca de 5 minutos, até ficar lisa — evite polvilhar muita farinha na bancada, pois a massa pode ficar dura e ressecada."
"receitas/pizza_r_pida_de_cogumelo_cebola_roxa_e_r_cula_na_air_fryer_da_rita_lobo","Pizza rápida de cogumelo, cebola-roxa e rúcula na Air Fryer da Rita Lobo","2 colheres (sopa) de passata de tomate"
"receitas/pizza_r_pida_de_cogumelo_cebola_roxa_e_r_cula_na_air_fryer_da_rita_lobo","Pizza rápida de cogumelo, cebola-roxa e rúcula na Air Fryer da Rita Lobo","¼ de colher (chá) de orégano seco"
"receitas/pizza_r_pida_de_cogumelo_cebola_roxa_e_r_cula_na_air_fryer_da_rita_lobo","Pizza rápida de cogumelo, cebola-roxa e rúcula na Air Fryer da Rita Lobo","½ xícara (chá) de muçarela ralada"
"receitas/pizza_r_pida_de_cogumelo_cebola_roxa_e_r_cula_na_air_fryer_da_rita_lobo","Pizza rápida de cogumelo, cebola-roxa e rúcula na Air Fryer da Rita Lobo","pimenta-do-reino moída na hora a gosto"
"receitas/pizza_r_pida_de_cogumelo_cebola_roxa_e_r_cula_na_air_fryer_da_rita_lobo","Pizza rápida de cogumelo, cebola-roxa e rúcula na Air Fryer da Rita Lobo","Numa tigela, misture a passata com o orégano, 1 colher (chá) de azeite e 1 pitada de sal. Com um pano de prato úmido, limpe os cogumelos e corte cada um em fatias finas. Descasque e corte a cebola-roxa em meias-luas finas. Lave e seque a rúcula."
"receitas/pizza_r_pida_de_cogumelo_cebola_roxa_e_r_cula_na_air_fryer_da_rita_lobo","Pizza rápida de cogumelo, cebola-roxa e rúcula na Air Fryer da Rita Lobo","Polvilhe a bancada com um pouco de farinha e, com as mãos, abra uma porção da massa até formar um disco de 16 cm de diâmetro — vá apertando a massa na bancada com as pontas dos dedos para deixar a bordinha mais alta e esticando a massa com as duas mãos para abrir a circunferência do disco."
"receitas/pizza_r_pida_de_cogumelo_cebola_roxa_e_r_cula_na_air_fryer_da_rita_lobo","Pizza rápida de cogumelo, cebola-roxa e rúcula na Air Fryer da Rita Lobo","Transfira a massa para um disco de papel próprio para assar na Air Fryer (se preferir, use papel-manteiga cortado) — assim fica mais fácil colocar a massa no cesto, sem perder o formato. Com um garfo faça furos em toda a massa, exceto na borda, para o disco não estufar ao pré-assar."
"receitas/pizza_r_pida_de_cogumelo_cebola_roxa_e_r_cula_na_air_fryer_da_rita_lobo","Pizza rápida de cogumelo, cebola-roxa e rúcula na Air Fryer da Rita Lobo","Espalhe metade do molho sobre a massa cubra com ¼ de xícara (chá) da muçarela. Distribua metade do cogumelo e da cebola-roxa fatiados; tempere com um fio de azeite, sal e pimenta-do-reino."
"receitas/pizza_siciliana_sfincione","Pizza siciliana (sfincione)","3¾ de xícaras (chá) de farinha de trigo (cerca de 500 g)"
"receitas/pizza_siciliana_sfincione","Pizza siciliana (sfincione)","1 colher (sopa) de fermento biológico seco (10 g)"
"receitas/pizza_siciliana_sfincione","Pizza siciliana (sfincione)","1⅓ de xícara (chá) de água morna"
"receitas/pizza_siciliana_sfincione","Pizza siciliana (sfincione)","¼ de xícara (chá) de azeite extra virgem"
"receitas/pizza_siciliana_sfincione","Pizza siciliana (sfincione)","2 colheres (chá) de sal"
"receitas/pizza_siciliana_sfincione","Pizza siciliana (sfincione)","Numa tigela grande misture o fermento com a água até dissolver. Reserve ¼ de xícara (chá) da farinha de trigo para adicionar na hora da sova. Acrescente o restante da farinha aos poucos na tigela, misturando com uma colher de bambu para incorporar. Junte o sal e misture novamente."
"receitas/pizza_siciliana_sfincione","Pizza siciliana (sfincione)","Polvilhe a bancada com um pouco da farinha reservada e transfira a massa para a bancada. Sove por 10 minutos, adicionando a farinha reservada aos poucos – a textura da massa é um pouco grudenta de início, se e la começar a grudar na bancada raspe com a espátula, polvilhe a farinha e continue a sovar até ficar bem lisa e macia."
"receitas/pizza_siciliana_sfincione","Pizza siciliana (sfincione)","1 xícara (chá) de queijo parmesão ralado grosso"
"receitas/pizza_siciliana_sfincione","Pizza siciliana (sfincione)","azeite a gosto"
"receitas/pizza_siciliana_sfincione","Pizza siciliana (sfincione)","sal e pimenta-do-reino moída na hora a gosto"
"receitas/pizza_siciliana_sfincione","Pizza siciliana (sfincione)","folhas de manjericão fresco a gosto"
"receitas/pizza_siciliana_sfincione","Pizza siciliana (sfincione)","minirrúcula a gosto para servir"
"receitas/pizza_siciliana_sfincione","Pizza siciliana (sfincione)","Coloque o tomate pelado (com o líquido) no liquidificador e bata no modo pulsar para formar um molho pedaçudo. Tempere com sal e pimenta a gosto – cuidado com o sal pois o aliche já é salgado."
"receitas/pizza_siciliana_sfincione","Pizza siciliana (sfincione)","Espalhe o molho de tomate sobre a massa – pode parecer muita quantidade, mas o molho vai secando enquanto a pizza assa e mantém a massa úmida. Distribua os filés de aliche sobre o molho e polvilhe metade da pizza com o queijo ralado. Regue a outra metade sem queijo com o azeite a gosto."
"receitas/pizza_siciliana_sfincione","Pizza siciliana (sfincione)","Leve ao forno para assar por cerca de 50 minutos, até crescer e dourar. Retire do forno e salpique com folhas de manjericão a gosto. Corte o sfincione em pedaços e sirva a seguir com salada de rúcula. A pizza siciliana também fica uma delícia servido frio."
"receitas/polenta_caprese_com_refogado_de_legumes","Polenta caprese com refogado de legumes","Polenta mole com espinafre e ovo de micro-ondas"
"receitas/polenta_caprese_com_refogado_de_legumes","Polenta caprese com refogado de legumes","½ xícara (chá) de polenta instantânea"
"receitas/polenta_caprese_com_refogado_de_legumes","Polenta caprese com refogado de legumes","2½ xícaras (chá) de água fervente"
"receitas/polenta_caprese_com_refogado_de_legumes","Polenta caprese com refogado de legumes","¼ de xícara (chá) de queijo parmesão ralado grosso"
"receitas/polenta_caprese_com_refogado_de_legumes","Polenta caprese com refogado de legumes","2 colheres (sopa) de manteiga"
"receitas/polenta_caprese_com_refogado_de_legumes","Polenta caprese com refogado de legumes","azeite a gosto"
"receitas/polenta_caprese_com_refogado_de_legumes","Polenta caprese com refogado de legumes","sal e pimenta-do-reino moída na hora a gosto"
"receitas/polenta_caprese_com_refogado_de_legumes","Polenta caprese com refogado de legumes","folhas de manjericão a gosto"
"receitas/polenta_caprese_com_refogado_de_legumes","Polenta caprese com refogado de legumes","Descasque o alho, pique fino metade do dente e bata o restante no pilão com uma pitada de sal, até formar uma pastinha. Leve uma chaleira com um pouco mais de 2 ½ xícaras (chá) de água ao fogo médio para ferver."
"receitas/polenta_caprese_com_refogado_de_legumes","Polenta caprese com refogado de legumes","Lave, seque e corte os tomates ao meio, no sentido do comprimento. Descarte as sementes e corte as metades em cubos pequenos. Transfira para uma tigela, junte a pastinha de alho, 2 colheres (sopa) de azeite e folhas de manjericão a gosto. Misture delicadamente e reserve – assim os tomates absorvem os sabores do molho."
"receitas/polenta_caprese_com_refogado_de_legumes","Polenta caprese com refogado de legumes","Leve uma frigideira grande, de preferência antiaderente, ao fogo alto. Quando aquecer, regue com ½ colher (sopa) de azeite e adicione o alho-poró. Diminua o fogo para médio e refogue por 3 minutos, até começar a dourar."
"receitas/polenta_caprese_com_refogado_de_legumes","Polenta caprese com refogado de legumes","Afaste o alho-poró para o canto da frigideira, adicione a abobrinha e não mexa no primeiro minuto para a abobrinha dar uma tostada. Refogue a abobrinha por 5 minutos, junto com o alho-poró. Abra um espaço no centro da frigideira, regue com 1 colher (chá) de azeite e junte o alho picado. Deixe o alho fritar por 30 segundos, apenas para perfumar, e misture com os legumes. Tempere o refogado com sal e pimenta a gosto e divida em 2 pratos de servir."
"receitas/polenta_caprese_com_refogado_de_legumes","Polenta caprese com refogado de legumes","[object Object]"
